Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Madagascar,"Molluscs and other aq. invertebrates, prep. or pres., nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,3,,1,,0,N,1,,2,,4,,1,,4,,1,,5,,0,N,5,,8,,8,,16,,13,,21,,15,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Molluscs and other aqu. invertebrates, live, fresh or chilled, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,258,,186,,360,,465,,175,,126,,137,,328,,175,,348,,198,,20,E,15,E,0,...,0,N,0,N,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,...,15,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Molluscs and other aqu. invertebrates, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,36,,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...
Madagascar,"Molluscs nei, frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.01,
Madagascar,"Molluscs nei, prepared or preserved",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.02,
Madagascar,"Molluscs nei, prepared or preserved",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,2,,0,N,2,,2,,0,N,0,N,0,...
Madagascar,"Mussel meat, prepared or preserved, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,3,,3,,17,,4,,5,,4,,1.51,
Madagascar,"Mussels nei, frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0.57,
Madagascar,"Mussels nei, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,18,,49,,0.23,
Madagascar,"Mussels nei, other than live, fresh or chilled",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,1,,9,,191,,0,...,99,,113,,153,,243,,120,,0,...,185,,169,,119,,167,,258,,251,,191,,181,,81,,0,...
Madagascar,"Mussels nei, other than live, fresh or chilled",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,2,,1,,0,N,3,,2,,40,,3,,3,,1,,0,...,18,,3,,8,,4,,0,N,1,,28,,75,,5.08,
Madagascar,"Mussels, live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,N,0,...,1,,0,...,15,,24,,68,,72,,0,...,1,,0,N,1,,1,,36,,2,,10,,3,,2,,0.39,
Madagascar,Natural sponges nei,Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,Natural sponges raw,Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,145,,0,...,0,...,0,...,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,Natural sponges raw,Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,2,,0,...,0,N,0,N,0,N,0,N,0,N,0,N,1,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Nile perch and snakeheads (Channa spp.),  fresh or chilled",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,440,,697,,407,,0,...,0,...,0,N,0,...,0,...
Madagascar,"Nile perch and snakeheads (Channa spp.),  fresh or chilled",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,1,,0,...,0,...,0,...,0,...,0,...
Madagascar,"Octopus, frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1898,,3270,,3887.66,
Madagascar,"Octopus, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6.79,
Madagascar,"Octopus, live, fresh or chilled",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,337,,336,,107,,308,,520,,1101,,832,,1066,,1877,,1750,,2529,,986,,597,,355,,638,,268,,48,,28,,308,,208,,328,,241,,1087.37,
Madagascar,"Octopus, other than live, fresh or chilled",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,120,,162,,50,,219,,566,,269,,388,,256,,894,,1155,,773,,2181,,2703,,2761,,3925,,2656,,3629,,3346,,2182,,2489,,2007,,1290,,1600.94,
Madagascar,"Octopus, other than live, fresh or chilled",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,17,,0,N,0,...,0,...,2,,2,,1,,2,,0,...,0,...
Madagascar,"Octopus, prepared or preserved",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,234,,160,,100,,157,,210,,214.03,
Madagascar,"Oils and fats of aquatic animals, nei",Imports,Value (USD 1000),USD 1000,2,,3,,6,,2,,1,,0,...,0,...,0,...,0,...,0,...,0,N,2,,1,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,Ornamental fish nei,Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,3,,3,,0,...,0,...,0,...,1,,0,...,0,N,0,N,11,,6,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,Ornamental fish nei,Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,0,...,0,...,0,N,1,,0,N,0,...,0,N,4,,4,,5,,2,,3,,3,,4,,3,,1,,2,,4,,3,,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,Ornamental freshwater fish,Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...
Madagascar,Ornamental freshwater fish,Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,0,...
Madagascar,Ornamental saltwater fish,Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8,,23,,18,,27,,6,,30,,8,,3.96,
Madagascar,Ornamental saltwater fish,Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,0,...,4,,0,...
Madagascar,"Other  edible fish offal, smoked, dried, salted or in brine",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,16,,0,...,2,,0,...,5,,0,...,0.49,
Madagascar,"Other  edible fish offal, smoked, dried, salted or in brine",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...
Madagascar,"Other aquatic invertebrates, prepared or preserved, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,N,3,,2,,1,,0,N,3,,5.22,
Madagascar,Other seaweeds and aquatic plants and products thereof,Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,60,,107,,298,,228,,441,,494,,127,,0,...,159,,32,,99,,211,,94,,58,,50,,227,,496,,667,,893,,1578,,1128,,368,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,Other seaweeds and aquatic plants and products thereof,Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,59,E,0,...,0,...,0,...,0,N,0,N,1,,0,N,0,N,1,,3,,1,,22,,6,,4,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Oyster meat, prepared or preserved, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Oysters, frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...
Madagascar,"Oysters, live fresh or chilled, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Oysters, live fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,2,,1,,1,,0,...,0,N,5,,3,,2,,0,N,0,...,9,,2,,9,,9,,4,,4,,3,,3,,9,,9,,3,,4,,3,,4,,1.13,
Madagascar,"Oysters, other than live, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12,,0,N,8,,11,,10,,9,,0,...,0.12,
Madagascar,"Pacific salmons, fresh or chilled",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,1,,0,...,2,,2,,13,,6.62,
Madagascar,"Pacific salmons, frozen, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,1,,0,N,0,...,24,,0,...,1,,0,...,20,,1,,0,N,0,...,0,N,9,,7,,0,...,0,...,0,...
Madagascar,"Pilchards (Sardinops spp.), prep. or pres., not minced, nei",Imports,Value (USD 1000),USD 1000,207,,415,,0,N,9,,46,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,230,,180,,0,...,0,...,259,,140,,369,,0,...,206,,436,,180,,40,,229,,333,,122,,144,,308,,734,,959,,469,,980,,416,,415,,362,,322,,262,,297,,1104,,3179,,1555.92,
Madagascar,"Plaices, frozen, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,18,,4,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), dried, salted or in brine, smoked",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,655,,116,,1.06,
Madagascar,"Rock lobster & other sea crawfish (Palinurus,Panulirus,Jasus), live, fresh or chilled, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,407,,204.88,
Madagascar,"Rock lobster and other sea crawfish (Palinurus, Panulirus, Jasus), even smoked, frozen, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1135,,2341,,199,,2786,,2247,,3337,,4302,,5041,,3291,,1062,,3088,,3277,,2312,,3643,,3279,,3056,,3337,,4681,,4255,,3384.39,
Madagascar,"Rock lobster and other sea crawfish, not frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,14,,61,,36,,13,,4,,0,...,0,...,62,,27,,18,,0,...,0,...,1,,42,,36,,12,,289,,0,...,0,...,0,...,0,...,0,...
Madagascar,"Rock lobster and other sea crawfish, not frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...
Madagascar,"Salmon fillets, fresh or chilled",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,17,,19,,19,,22,,19,,1.86,
Madagascar,"Salmon fillets, frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12,,0,N,0.03,
Madagascar,"Salmon fillets, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,10,,6,,0,...,2,,0,...,1,,0,...
Madagascar,"Salmon nei, not minced, prepared or preserved",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Salmon nei, not minced, prepared or preserved",Reexports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Salmonoids, fresh or chilled, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,4,,183,,2267,,376,,136,,278,,1438,,94,,77,,16,,0,...,2,,0,...,1,,0,...,0,...,0,...,13,,0,...,0,...,0,...
Madagascar,"Salmonoids, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,6,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.23,
Madagascar,"Salmonoids, frozen",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,72,,52,,28,,138,,85,,102,,98,,304,,229,,109,,67,,92,,49,,117,,94,,50,,120,,0,...,16,,88,,0,...,51.15,
Madagascar,"Salmonoids, frozen",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,...
Madagascar,"Salmonoids, not minced, prepared or preserved",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,...,1,,0,...,1,,0,...,0,N,1,,0,N,1,,2,,4,,3,,4,,9,,9,,12,,21,,20,,44,,6,,22,,6,,6,,10,,12,,11,,12.04,
Madagascar,"Salmons, fresh or chilled, nei",Exports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Salmons, fresh or chilled, nei",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,3,,1,,1,,0,...,1,,0,...,0,N,0,N,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Madagascar,"Salmons, smoked",Imports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,,0,N,5,,11,,5,,1,,18,,4,,9,,4,,21,,26,,53,,58,,46,,52,,80,,74,,45,,71,,71,,88,,94,,110,,48.04,
Madagascar,"Salmons, smoked",Reexports,Value (USD 1000),USD 1000,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
